stop_id,stop_code,stop_name,stop_lat,stop_lon
WI560,6180,"CASTLEFRANK / TAMBLYN",  45.300576, -75.893300
WI565,0833,"CASTLEFRANK / HUNGERFORD",  45.303656, -75.895512
WI580,4833,"CASTLEFRANK / KAKULU",  45.305367, -75.895838
WI602,3602,"MCCURDY / CASTLEFRANK",  45.307159, -75.897617
WI604,3603,"MCCURDY / 2ND CASTLEFRANK",  45.307130, -75.897286
WI655,5895,"MCCURDY / SEWELL",  45.305778, -75.898664
WI680,6186,"MCCURDY / THIESSEN",  45.304673, -75.898995
WI700,5608,"MCCURDY / MCLAUGHLIN",  45.304056, -75.901335
WI710,5606,"MCCURDY / THIESEN",  45.304020, -75.901476
WI720,6187,"MCCURDY / DOREY",  45.303250, -75.903945
WI740,6188,"MCCURDY / FESSENDEN",  45.301105, -75.903215
WI750,5605,"MCCURDY / MCINTOSH",  45.300995, -75.902821
WI760,6190,"MCCURDY / MAPLE GROVE",  45.300514, -75.902112
WI780,6189,"MCCURDY / YOUNG",  45.299091, -75.896733
WI795,3604,"MCCURDY / 1ST CASTLEFRANK",  45.300687, -75.893937
WI801,6379,"TERRY FOX / KATIMAVIK",  45.301319, -75.906388
WI803,6380,"TERRY FOX / MAPLE GROVE",  45.298901, -75.903378
WI806,6381,"TERRY FOX / EDGEWATER",  45.296754, -75.900672
WI811,6385,"TERRY FOX / PALLADIUM",  45.301321, -75.906770
WI815,1722,"PICKFORD / SHEARER",  45.308155, -75.888743
WI820,1723,"PICKFORD / KAKULU",  45.308181, -75.888475
WI827,5397,"PICKFORD / STURSBURG",  45.305860, -75.888653
WI835,5394,"PICKFORD / LOMBARDO",  45.303798, -75.884952
WI837,5393,"PICKFORD / VICKERS",  45.303751, -75.884583
WI845,1720,"PICKFORD / BACHMAN",  45.304556, -75.880468
WI848,1721,"PICKFORD / BELLEVIEW",  45.304745, -75.880466
WI850,5400,"PICKFORD / CLARKSON",  45.305792, -75.879421
WI865,5402,"PICKFORD / SHATNER",  45.306677, -75.879973
WI867,8408,"SHATNER / EAGLESON",  45.307345, -75.878985
WI880,5405,"PICKFORD / MILLMAN",  45.309388, -75.882060
WI885,1718,"IRWIN GATE / PICKFORD",  45.303726, -75.881624
WI890,1719,"IRWIN / PICKFORD",  45.303464, -75.881474
WI894,5404,"IRWIN / HAZELDEAN",  45.302854, -75.880129
WJ010,0808,"EAGLESON / HAZELDEAN",  45.303599, -75.876602
WJ025,4842,"EAGLESON / HAZELDEAN MALL",  45.301351, -75.875160
WJ030,6243,"EAGLESON / ABBEYHILL",  45.300143, -75.874752
WJ041,1314,"EAGLESON / PALOMINO",  45.296700, -75.872832
WJ070,2224,"TERRY FOX / WINCHESTER",  45.290151, -75.891582
WJ075,2247,"TERRY FOX / HALKIRK",  45.290027, -75.891692
WJ085,7921,"TERRY FOX / HAZELDEAN",  45.292975, -75.895189
WJ100,2308,"HAZELDEAN / TERRY FOX",  45.293880, -75.894914
WJ110,5410,"HAZELDEAN / YOUNG",  45.295246, -75.892783
WJ170,1937,"ROTHESAY / EAGLESON",  45.293376, -75.871601
WJ190,5406,"ROTHESAY / SHOULDICE",  45.290774, -75.872969
WJ210,1066,"ROTHESAY / OLD COLONY",  45.289563, -75.873721
WJ230,5632,"ROTHESAY / BALLANTRAE",  45.288813, -75.874762
WJ290,0816,"GLAMORGAN / ROTHESAY",  45.286873, -75.877078
WJ300,5424,"GLAMORGAN / UXBRIDGE",  45.284945, -75.879993
WJ320,5425,"GLAMORGAN / CASTLEFRANK",  45.285425, -75.882231
WJ330,5421,"CASTLEFRANK / GLAMORGAN",  45.285759, -75.882291
WJ340,1967,"SHELDRAKE / CASTLEFRANK",  45.286190, -75.882121
WJ360,5418,"SHELDRAKE / LAURIE",  45.287240, -75.883372
WJ372,5414,"SHELDRAKE / MORTON",  45.288869, -75.883316
WJ375,1916,"SHELDRAKE / BINSCARTH",  45.290975, -75.881737
WJ490,1997,"CASTLEFRANK / WINCHESTER",  45.295073, -75.887392
WJ495,5427,"CASTLEFRANK / AD. 50",  45.295687, -75.887883
WJ506,7411,"CASTLEFRANK / MCKITRICK",  45.294445, -75.884505
WJ510,5428,"CASTLEFRANK / ABBEYHILL",  45.293399, -75.882361
WJ515,5429,"CASTLEFRANK / AD. 114",  45.292616, -75.880738
WJ520,5430,"CASTLEFRANK / SHELDRAKE",  45.291019, -75.879863
WJ535,1935,"CASTLEFRANK / STOKES",  45.292461, -75.880242
WJ630,6941,"ABBEYHILL / A.Y. JACKSON H.S.",  45.295319, -75.881231
WJ650,1932,"ABBEYHILL / BANNING",  45.297137, -75.879771
WJ660,5432,"ABBEYHILL / OLD COLONY",  45.296868, -75.879863
WJ670,0884,"ABBEYHILL / HAZELDEAN MALL",  45.299805, -75.877192
WJ765,6958,"CARBROOKE / ABBEYHILL",  45.299907, -75.877713
WJ770,5445,"CARBROOKE / DESMOND",  45.301471, -75.879137
WJ790,5447,"CARBROOKE / HAZELDEAN",  45.302204, -75.879728
WJ820,2460,"HAZELDEAN MALL / WEST STOP",  45.301592, -75.877154
WJ830,6242,"HAZELDEAN MALL / EAST STOP",  45.300717, -75.876782
WK001,6237,"STONEHAVEN / OLD RICHMOND",  45.280857, -75.838860
WK010,0952,"CADENCE / EQUESTRIAN",  45.282716, -75.864109
WK013,0630,"EAGLESON / CADENCE",  45.284481, -75.865950
WK020,0800,"EQUESTRIAN / FOXLEIGH",  45.284314, -75.864932
WK030,6233,"EQUESTRIAN / STABLEWAY",  45.285519, -75.864779
WK040,0801,"EQUESTRIAN / HARNESS",  45.287793, -75.864307
WK045,1776,"HARNESS / EQUESTRIAN",  45.288080, -75.864240
WK056,9081,"EAGLESON / FERNBANK",  45.278166, -75.862912
WK105,0998,"STONEHAVEN / EAGLESON",  45.287961, -75.867110
WK110,1796,"STONEHAVEN / WIILOWGLEN",  45.289174, -75.865171
WK115,1964,"STONEHAVEN / HARNESS",  45.289084, -75.865070
WK205,6236,"BRIDLEWOOD / ROSETHORN",  45.291018, -75.863315
WK210,6199,"BRIDLEWOOD / WILLOWGLEN",  45.292324, -75.865226
WK230,6219,"EAGLESON / ROTHESAY",  45.293625, -75.870935
WK232,6196,"PALOMINO / CHICKASAW",  45.295013, -75.868153
WK240,6194,"PALOMINO / APPALOOSA",  45.296688, -75.866694
WK250,1700,"PALOMINO / DARTMOOR",  45.297640, -75.868073
WK270,6197,"EAGLESON / AD. 500",  45.291128, -75.869944
WK273,0423,"EAGLESON / AD. 485",  45.292758, -75.870422
WK275,6218,"EAGLESON / AD. 465",  45.290791, -75.869411
WK277,5778,"EAGLESON / STONEHAVEN",  45.288142, -75.867979
WK280,1800,"EAGLESON / MICHAEL COWPLAND",  45.287328, -75.867743
WK300,5701,"BRIDLEWOOD / LONGDEN",  45.293729, -75.865325
WK310,6200,"BRIDLEWOOD / AINTREE",  45.294792, -75.863974
WK315,3202,"BRIDLEWOOD / SPEERS",  45.294954, -75.863985
WK318,6209,"STEEPLECHASE / SPRUCEMEADOW",  45.292825, -75.858284
WK320,5764,"STEEPLECHASE / CLYDESDALE",  45.295137, -75.861254
WK325,5729,"BRIDLEWOOD / STEEPLECHASE",  45.294836, -75.862163
WK330,6201,"STEEPLECHASE / KOKANEE GATE",  45.297073, -75.859932
WK332,6208,"STEEPLECHASE / SPRINGWATER",  45.296652, -75.860345
WK340,6203,"STEEPLECHASE / INWOOD",  45.298006, -75.859348
WK360,6204,"STEEPLECHASE / MATTAWA",  45.300841, -75.854738
WK370,5759,"STEEPLECHASE / BON ECHO",  45.298212, -75.852932
WK375,3709,"STEEPLECHASE / PINE HILL",  45.296216, -75.854778
WK390,3576,"STEEPLECHASE / SAUBLE",  45.294526, -75.856671
WK400,6198,"STONEHAVEN / BRIDLEWOOD",  45.290080, -75.862905
WK403,1879,"STONEHAVEN / STEEPLE CHASE",  45.291092, -75.858216
WK406,1041,"STONEHAVEN / KINGHAVEN",  45.291118, -75.855499
WK410,1771,"STONEHAVEN / BRIDGESTONE",  45.290949, -75.859096
WK415,1781,"STONEHAVEN / FURLONG",  45.290312, -75.851518
WK422,6215,"STONEHAVEN / PINE HILL",  45.290411, -75.851389
WK425,6701,"STONEHAVEN / STONEMEADOW",  45.287999, -75.848166
WK435,6214,"STONEMEADOW / BRAMBLEWOOD",  45.287131, -75.849004
WK440,4990,"STONEMEADOW / SHANNONDOE",  45.286348, -75.850924
WK445,6213,"STONEMEADOW / LOYAL HILL",  45.285983, -75.851414
WK459,1880,"BRIDGESTONE / STONEHAVEN",  45.290661, -75.858546
WK460,6211,"BRIDLE PARK / BLACK RIVERS",  45.285338, -75.852903
WK461,0636,"BRIDGESTONE / FOXHALL",  45.287020, -75.858031
WK463,0638,"BRIDGESTONE / EQUESTRIAN",  45.289209, -75.858580
WK465,6727,"BRIDGESTONE / BRIDLE PARK",  45.284183, -75.856024
WK466,3377,"BRIDGESTONE / CEDAR VALLEY",  45.282979, -75.854801
WK493,3590,"BRIDGESTONE / SPUR",  45.280254, -75.855138
WK495,4925,"BRIDGESTONE / GRASSY PLAINS",  45.279285, -75.855544
WK496,0633,"BRIDGESTONE / WINDWAYS",  45.277693, -75.858978
WK498,3569,"BRIDGESTONE / MILNER DOWNS",  45.280576, -75.854739
WK500,6225,"GRASSY PLAINS / DEERCHASE",  45.277454, -75.853181
WK510,6224,"GRASSY PLAINS / BIRCHFIELD",  45.276813, -75.851264
WK515,2955,"GRASSY PLAINS / EMERALD MEADOWS",  45.277847, -75.854387
WK520,6739,"GRASSY PLAINS / FARMFIELD",  45.277898, -75.848233
WK525,6226,"GRASSY PLAINS / APPLE CREEK",  45.276699, -75.851864
WK532,6228,"GRASSY PLAINS / MEADOWBREEZE",  45.280124, -75.846446
WK535,6229,"STONEHAVEN / GRASSY PLAINS",  45.281553, -75.844556
WK559,2027,"STONEHAVEN / BRIDLE PARK",  45.284675, -75.846024
WK560,6501,"STONEHAVEN / PATHWAY",  45.280749, -75.842475
WK565,1198,"STONEHAVEN / SUMMITVIEW",  45.280716, -75.839919
WK570,1199,"STONEHAVEN / SAWYER",  45.280846, -75.842206
WK575,0335,"OLD RICHMOND / AD. 5092",  45.287414, -75.837278
WK585,0337,"OLD RICHMOND / WEST HUNT CLUB",  45.300878, -75.832857
WK600,0610,"PINE HILL / STONEHAVEN",  45.290452, -75.850802
WK610,0611,"PINE HILL / WINDFIELD",  45.290343, -75.850612
WK620,0612,"PINE HILL / PEREGRINE",  45.291850, -75.849754
WK670,0614,"PINE HILL / WATERTRUSH",  45.293886, -75.850100
WK680,0615,"PINE HILL / NIGHTHAWK",  45.293975, -75.849920
WK685,0616,"PINE HILL / OSPREY",  45.295035, -75.851145
WK700,0424,"HOPE SIDE / CROWNRIDGE",  45.272900, -75.846822
WK705,2098,"HOPE SIDE / FREEPORT",  45.270168, -75.855430
WL025,1871,"CYCLONE TAYLOR / HUNTMAR",  45.296801, -75.929068
WL030,1839,"CTC CYCLONE TAYLOR / FRANK FINNIGAN",  45.298119, -75.927352
WL050,7573,"TERRY FOX / TILLSONBURG",  45.312694, -75.935384
WL060,7569,"TERRY FOX / RICHARDSON SIDE",  45.314118, -75.938659
WL100,0448,"PALLADIUM / TERRY FOX",  45.301930, -75.907886
WL105,0449,"PALLADIUM / SILVER SEVEN",  45.299519, -75.909811
WL125,0522,"PALLADIUM / CYCLONE TAYLOR",  45.296616, -75.920959
WL195,1308,"HUNTMAR / CYCLONE TAYLOR",  45.296194, -75.929670
WL200,1071,"HUNTMAR / PALLADIUM",  45.294361, -75.927140
WL215,0380,"HUNTMAR / MAPLE GROVE",  45.288756, -75.920274
WL225,3370,"HUNTMAR / BURNABY",  45.287162, -75.918238
WL230,3371,"HUNTMAR / TRAMONTANA",  45.287234, -75.918123
WL300,1384,"CAMPEAU / HUNTMAR",  45.300492, -75.935118
WL310,1382,"CAMPEAU / TANGER OUTLETS",  45.299234, -75.938618
WL335,1833,"HUNTMAR / CORIOLIS",  45.285254, -75.914624
WL340,1828,"HUNTMAR / GALLANTRY",  45.285607, -75.914965
WL345,1104,"HUNTMAR / HAZELDEAN",  45.283550, -75.912169
WL440,1540,"HUNTSVILLE / DRUMHELLER",  45.316511, -75.936529
WL446,1547,"HUNTSVILLE / ARKOSE",  45.318691, -75.940627
WL449,1553,"HUNTSVILLE / ESCARPMENT",  45.318927, -75.940501
WL450,7574,"HUNTSVILLE / TERRANE",  45.318487, -75.943404
WL452,1554,"HUNTSVILLE / INGERSOLL",  45.314690, -75.934243
WL487,7572,"KANATA / HUNTSVILLE",  45.314894, -75.931863
WL500,1337,"MAPLE GROVE / HUNTMAR",  45.288761, -75.920762
WL506,1331,"MAPLE GROVE / MONTSERRAT",  45.286619, -75.924124
WL512,1300,"MAPLE GROVE / GRENADINE",  45.284865, -75.926899
WL524,1981,"SANTOLINA / ASTELIA",  45.283281, -75.925589
WL526,1982,"SANTOLINA / ESCALLONIA",  45.282898, -75.925336
WL575,1907,"JOHNWOODS / ALON",  45.279965, -75.924950
WL580,1347,"JOHNWOODS / HAZELDEAN",  45.277899, -75.922393
WM005,1898,"MARCH ROAD / SOLANDT",  45.343165, -75.917167
WM015,7994,"MARCH ROAD / AD. 501",  45.346011, -75.921272
WM020,1820,"MARCH ROAD / AD. 570",  45.345927, -75.920749
WM180,1262,"FLAMBOROUGH / LAXFORD",  45.351246, -75.933254
WM181,7554,"FLAMBOROUGH / SPALDING",  45.351392, -75.933092
WM185,7555,"FLAMBOROUGH / KLONDIKE",  45.353524, -75.934727
WM190,1260,"FLAMBOROUGH / KEIGHLEY",  45.352645, -75.934121
WM200,6152,"MORGAN'S GRANT / MARCH",  45.350770, -75.928103
WM210,1252,"HALTON / BRADY",  45.348170, -75.935505
WM220,6153,"MORGANS GRANT / GATESHEAD",  45.349926, -75.930306
WM225,4874,"HALTON / FLAMBOROUGH",  45.348578, -75.932840
WM226,1165,"MORGAN'S GRANT / FLAMBOROUGH",  45.349586, -75.932518
WM230,6154,"FLAMBOROUGH / HALTON",  45.348164, -75.932391
WM245,1254,"HALTON / WIMBLEDON",  45.348771, -75.938792
WM250,1255,"HALTON / PEIKOFF",  45.348746, -75.939034
WM275,7999,"FLAMBOROUGH / TERRY FOX",  45.345963, -75.931709
WM276,0463,"HALTON / KLONDIKE",  45.350249, -75.940947
WM281,0464,"HALTON / WHERNSIDE",  45.351862, -75.943330
WM285,4875,"TERRY FOX / MARCH",  45.348652, -75.925699
WM286,0465,"HALTON / DUNOLLIE",  45.355169, -75.940515
WM291,0466,"FLAMBOROUGH / WOLISTON",  45.355523, -75.937564
WM300,1821,"SHIRLEY'S BROOK / INVERARY",  45.351904, -75.926049
WM302,6151,"SHIRLEY'S BROOK / SANDHILL",  45.352566, -75.923809
WM303,6959,"SHIRLEY'S BROOK / KINROSS",  45.354008, -75.922340
WM310,4867,"HELMSDALE / TOBERMORY",  45.353399, -75.921146
WM311,1502,"HELMSDALE / KIMBOLTON",  45.352883, -75.918867
WM320,4837,"HELMSDALE / SHIRLEY'S BROOK",  45.353018, -75.918916
WM375,1514,"TERRY FOX / STATEWOOD",  45.341707, -75.936532
WM380,6159,"TERRY FOX / LEGGET",  45.349506, -75.920088
WM400,7998,"TERRY FOX / HELMSDALE",  45.352187, -75.916526
WM405,6149,"LEGGET / TERRY FOX",  45.348382, -75.920291
WM420,4974,"LEGGET / AD. 515",  45.345667, -75.916812
WM425,1172,"SOLANDT / MARCH",  45.342618, -75.917530
WM430,1173,"HINES / SOLANDT",  45.341772, -75.919389
WM440,1175,"HINES / INNOVATION",  45.343289, -75.921396
WM445,1176,"INNOVATION / HINES",  45.343934, -75.923324
WM455,1179,"INNOVATION / AD. 2000",  45.341760, -75.924928
WM465,1180,"INNOVATION / AD. 3000",  45.340480, -75.927773
WM480,1183,"INNOVATION / GOULBOURN FORCED",  45.342011, -75.930314
WM490,6578,"INNOVATION / TERRY FOX",  45.344913, -75.930844
WM501,0398,"SHIRLEY'S BROOK / CATTERICK",  45.356214, -75.920875
WM510,0655,"SHIRLEY'S BROOK / TOBERMORY",  45.354048, -75.919570
WM517,0768,"SHIRLEY'S BROOK / HELMSDALE",  45.353113, -75.919732
WM521,9048,"MARCONI / APPLECROSS",  45.357158, -75.924362
WM525,6952,"MARCONI / SHRLEY'S BROOK",  45.356314, -75.922827
WM526,9049,"MARCONI / KINGHORN",  45.356878, -75.924110
WM527,0275,"MARCONI / SHIRLEY'S BROOK",  45.356116, -75.922829
WM530,9050,"MARCONI / KLONDIKE",  45.358592, -75.926684
WM545,9053,"MARCONI / BURWASH LANDING",  45.359580, -75.928231
WM555,9055,"MARCONI / STREAMSIDE",  45.360860, -75.930401
WM565,9057,"MAXWELL BRIDGE / WINDANCE",  45.359342, -75.934294
WM625,6589,"KLONDIKE / SANDHILL",  45.357612, -75.928736
WM630,6953,"KLONDIKE / MARCH",  45.355470, -75.932127
WM635,6588,"KLONDIKE / WEATHERSTON",  45.354543, -75.933604
WM655,6586,"KLONDIKE / PENRITH",  45.351817, -75.937690
WM656,1488,"KLONDIKE / LAXFORD",  45.351306, -75.938192
WM660,6949,"KLONDIKE / HALTON",  45.350218, -75.940207
WM665,1508,"KLONDIKE / ROY ERRINGTON",  45.348064, -75.943272
WM695,1526,"OLD SECOND LINE / BRADY",  45.343447, -75.942519
WM700,1509,"OLD SECOND LINE / FORESTBROOK",  45.344452, -75.943819
WM800,7552,"BRADY / STATEWOOD",  45.344446, -75.939830
WO010,1728,"CEDARVIEW / FALLOWFIELD",  45.276811, -75.778869
WO018,5452,"CEDARVIEW / AD. 2760",  45.276674, -75.778628
WO035,1158,"MARAVISTA / CEDARVIEW",  45.271060, -75.774519
WO045,1214,"MARAVISTA / COBBLE HILL",  45.269413, -75.778793
WO050,1184,"MARAVISTA / BAMBURGH",  45.270009, -75.777752
WO100,1986,"MARAVISTA / FLANDERS",  45.271677, -75.772459
WO105,2881,"FLANDERS / FRAMINGHAM",  45.270930, -75.772456
WO120,1151,"MARAVISTA / WEYBRIDGE",  45.272094, -75.771524
WO128,1829,"WEYBRIDGE / SEABURY",  45.274287, -75.772643
WO133,1830,"WEYBRIDGE / DELMEADE",  45.274331, -75.772451
WO140,2923,"WEYBRIDGE / KENNEVALE",  45.272129, -75.765750
WO145,2924,"WEYBRIDGE / HOPKINTON",  45.272729, -75.765322
WO150,1163,"WEYBRIDGE / JOCKVALE",  45.273579, -75.764584
WO200,1994,"TARTAN / JOCKVALE",  45.270292, -75.754444
WO205,4978,"TARTAN / TOWNSEND",  45.269896, -75.754462
WO210,5458,"TARTAN / OPAL",  45.267763, -75.757204
WO220,5459,"TARTAN / RUETER",  45.266841, -75.760721
WO235,2311,"TARTAN / ALFA",  45.264755, -75.762443
WO240,5461,"TARTAN / BOARD",  45.264004, -75.764517
WO250,5463,"TARTAN / DANAHER",  45.262343, -75.765112
WO260,1230,"TARTAN / HOULAHAN",  45.261534, -75.766753
WO270,0734,"TARTAN / STRANDHERD",  45.260486, -75.767378
WO300,2314,"KENNEVALE / MERNER",  45.266668, -75.771695
WO305,2313,"KENNEVALE / CEDARVIEW",  45.266611, -75.772524
WO310,5465,"KENNEVALE / FLANDERS",  45.267265, -75.769355
WO320,2318,"KENNEVALE / HENNEPIN",  45.267652, -75.767885
WO330,2317,"KENNEVALE / HUMMINGBIRD",  45.269402, -75.765785
WO340,1139,"KENNEVALE / BOURNE",  45.269535, -75.765503
WO400,2316,"FLANDERS / KENNEVALE",  45.267622, -75.768879
WO401,3391,"KENNEVALE / LAMPLIGHTERS",  45.266006, -75.773679
WO410,3393,"KENNEVALE / COBBLE HILL",  45.265315, -75.775382
WO500,5470,"JOCKVALE / JENNIFER",  45.275132, -75.776749
WO510,5472,"JOCKVALE / WEYBRIDGE",  45.276158, -75.772428
WO520,5474,"JOCKVALE / BARRHAVEN UNITED CHURCH",  45.272441, -75.760036
WO523,5475,"JOCKVALE / FABLE",  45.273731, -75.763652
WO600,1792,"COBBLE HILL / KENNEVALE",  45.265452, -75.775763
WO601,0673,"STRANDHERD / ANDORA",  45.266436, -75.755366
WO605,0767,"STRANDHERD / KINGSVIEW",  45.264856, -75.757140
WO607,1099,"STRANDHERD / FRASER FIELDS",  45.263314, -75.759390
WO610,1791,"COBBLE HILL / FOSTERBROOK",  45.268156, -75.777742
WO615,1790,"COBBLE HILL / COPPERFIELD",  45.267904, -75.777822
WO620,1788,"COBBLE HILL / MARAVISTA",  45.269449, -75.778577
WO626,5373,"COBBLE HILL / MARA VISTA",  45.269562, -75.778884
WO630,5371,"COBBLE HILL / HÉLÈNE-CAMPBELL",  45.273058, -75.782137
WR080,2877,"SHEA / MOORE",  45.202438, -75.831081
WR090,5800,"SHEA / PERTH",  45.201059, -75.829252
WR125,0859,"PERTH / LUNDY'S",  45.198121, -75.833015
WR130,6266,"PERTH / KING ST NORTH",  45.197077, -75.834657
WR140,6267,"PERTH / COCKBURN",  45.196461, -75.835402
WR150,4879,"PERTH / HUNTLEY",  45.195214, -75.837669
WR159,5901,"MCBEAN / PERTH",  45.194193, -75.838496
WR160,6895,"PERTH / MURRAY",  45.194909, -75.837775
WR162,3200,"PERTH / FOWLER",  45.192332, -75.841839
WR165,0856,"PERTH / MAITLAND",  45.191502, -75.843134
WR175,3201,"PERTH / NIXON FARM",  45.192745, -75.841656
WR183,2222,"PERTH / TARRYN",  45.191540, -75.843464
WR185,6269,"FORTUNE / CHRISTOPHER HAMILTON",  45.189377, -75.842917
WR190,6272,"FORTUNE / CHRISTOPHER HAMILTON",  45.189830, -75.843421
WR195,6270,"FORTUNE / MARTIN",  45.187805, -75.841018
WR205,6271,"FORTUNE / ROYAL YORK ST WEST",  45.185143, -75.837606
WR210,6274,"ROYAL YORK ST WEST / FORTUNE",  45.185335, -75.837346
WR215,6275,"ROYAL YORK ST WEST / FOWLER",  45.186830, -75.834791
WR225,6277,"STRACHAN / LENNOX",  45.188626, -75.835990
WR230,6280,"STRACHAN / FOWLER",  45.188422, -75.836450
WR235,6278,"MCBEAN / STRACHAN",  45.189996, -75.833561
WR240,6279,"STRACHAN / MCBEAN",  45.189920, -75.834078
WR242,1005,"MUNSTER / COPELAND",  45.154770, -75.927040
WR245,6281,"ROYAL YORK / MCBEAN",  45.188566, -75.831765
WR249,6283,"MCBEAN / BURKE ST EAST",  45.187351, -75.830227
WR252,6284,"OTTAWA / MCBEAN",  45.185259, -75.827282
WR260,6287,"OTTAWA / COCKBURN ST SOUTH",  45.187172, -75.824274
WR270,6288,"KING / BURKE ST EAST",  45.189969, -75.825615
WR280,6130,"ROYAL YORK / KING",  45.191313, -75.827699
WR290,6292,"ROYAL YORK / COLONEL MURRAY ST SOUTH",  45.189182, -75.831046
WR300,6293,"LUNDY'S / QUEENSTON",  45.199194, -75.833474
WR305,6294,"QUEENSTON / LUNDY'S",  45.199357, -75.833574
WR310,6295,"MOORE / GAMBLE",  45.202317, -75.833488
WR321,1537,"QUEENSTON / GERTIE",  45.197692, -75.838264
WR324,1538,"QUEENSTON / ORADEA",  45.197323, -75.838591
WR400,2225,"FALLOWFIELD / MOODIE",  45.269706, -75.802713
WR420,2227,"FALLOWFIELD / STEEPLE HILL",  45.264210, -75.816517
WR440,0869,"OLD RICHMOND / FALLOWFIELD",  45.259043, -75.825371
WR460,2229,"OLD RICHMOND / STEEPLE HILL",  45.234586, -75.810594
WR480,2231,"OLD RICHMOND / CAMBRIAN WEST",  45.224332, -75.808413
WR500,2233,"PERTH / EAGLESON",  45.204371, -75.823230
WR510,2234,"OLD RICHMOND / EAGLESON",  45.204956, -75.821632
WR515,1006,"FRANKTOWN / JOY'S",  45.182137, -75.857811
WR530,2235,"FRANKTOWN / CONLEY",  45.163272, -75.886784
WR540,2236,"FRANKTOWN / GREEN'S",  45.158437, -75.894671
WR550,2238,"MUNSTER / FRANKTOWN",  45.145807, -75.916295
WR555,1014,"MUNSTER / FRANKTOWN",  45.145833, -75.916168
WR560,2239,"MUNSTER / DOGWOOD",  45.161728, -75.936294
WR565,2240,"MUNSTER / COLDSTREAM",  45.161798, -75.936064
WR575,2241,"MUNSTER / CRANBERRY",  45.163400, -75.937905
WR580,1020,"MUNSTER / BLEEKS",  45.164760, -75.939914
WR595,3566,"MUNSTER / BUTTERFIELD",  45.168214, -75.943366
WR600,2242,"MUNSTER / MANSFIELD",  45.174424, -75.950939
WR605,6297,"MUNSTER / OWLSHEAD",  45.168072, -75.943597
WR620,2244,"MUNSTER / FALLOWFIELD",  45.183620, -75.962049
WR640,2245,"MUNSTER / FLEWELLYN",  45.192878, -75.973250
WS002,1201,"HAZELDEAN / KINCARDINE",  45.292630, -75.896738
WS003,1216,"HAZELDEAN / IBER",  45.283231, -75.911484
WS007,0774,"HAZELDEAN / GRANT CROSSING CENTRE",  45.286739, -75.906030
WS009,1043,"HAZELDEAN / LOWE'S",  45.290292, -75.900485
WS010,5711,"HAZELDEAN / FRINGEWOOD",  45.281413, -75.914830
WS021,0618,"FRINGEWOOD / CLOVERLOFT",  45.280161, -75.912841
WS023,0620,"FRINGEWOOD / LAZY NOL",  45.277507, -75.910538
WS025,0622,"FRINGEWOOD / POOLE CREEK",  45.275036, -75.910256
WS026,0623,"FRINGEWOOD / WOODWIND",  45.275017, -75.909989
WS030,5477,"HAZELDEAN / BRADLEY GREEN",  45.278958, -75.918717
WS050,5479,"HAZELDEAN / SAVAGE",  45.277788, -75.920475
WS070,5481,"HAZELDEAN / JOHNWOODS",  45.276770, -75.922117
WS075,5714,"HAZELDEAN / SPRINGBROOK",  45.274744, -75.925387
WS080,5482,"HAZELDEAN / VICTOR",  45.276644, -75.921965
WS090,9064,"STITTSVILLE MAIN / BANDELIER",  45.273875, -75.931501
WS094,9066,"STITTSVILLE MAIN / KIMPTON",  45.276165, -75.932294
WS095,1309,"STITTSVILLE MAIN / MAPLE GROVE",  45.280551, -75.932984
WS096,9067,"STITTSVILLE MAIN / HORSESHOE",  45.276541, -75.932061
WS097,6963,"STITTSVILLE MAIN / DENALI",  45.278556, -75.931824
WS098,9068,"STITTSVILLE MAIN / BRYCE",  45.278539, -75.931990
WS100,1589,"HAZELDEAN / STITTSVILLE MAIN",  45.272754, -75.928657
WS114,1881,"HAZELDEAN / CARP",  45.268065, -75.938822
WS130,1592,"CARP / MCCOOEYE",  45.267483, -75.931004
WS133,1838,"CARP / HOBIN",  45.267488, -75.931896
WS160,5488,"STITTSVILLE MAIN / BEVERLY",  45.263348, -75.926420
WS165,5489,"STITTSVILLE MAIN / WINTERGREEN",  45.261183, -75.923664
WS180,8109,"STITTSVILLE MAIN / MANCHESTER",  45.259609, -75.921909
WS185,1210,"ABBOT / MOSS HILL",  45.264208, -75.911579
WS190,5725,"STITTSVILLE MAIN / MULKINS",  45.260760, -75.923515
WS200,5490,"STITTSVILLE MAIN / ORVILLE",  45.257672, -75.919839
WS215,2095,"STITTSVILLE MAIN / DAPHNE",  45.255798, -75.917514
WS220,5492,"STITTSVILLE MAIN / CARLETON CATHCART",  45.254249, -75.915631
WS240,8087,"STITTSVILLE MAIN / TRECHELLE",  45.252501, -75.913369
WS270,5495,"STITTSVILLE MAIN / BRAE",  45.252195, -75.913282
WS272,2000,"WEST RIDGE / THRESHER",  45.255998, -75.934164
WS274,2001,"WEST RIDGE / BALLYHAISE",  45.256087, -75.933959
